PMT ID, Time, Charge
1, 28.729743, 1.235352
2, 343.000083, 4.467773
3, -108.446586, 1.811523
5, -104.930400, 6.435547
6, 358.787232, 4.423828
9, 417.054846, 3.706055
10, -93.464100, 5.717773
12, 365.472800, 8.359375
13, 336.051152, 5.708008
15, 353.748081, 5.737305
17, 351.250232, 34.809570
19, -1.870700, 3.569336
20, 335.166970, 4.306641
21, -108.433033, 11.220703
22, -106.938333, 6.845703
23, -104.875200, 10.097656
24, 11.715900, 3.696289
25, -120.340900, 3.715820
26, -112.949800, 8.203125
27, 377.749559, 2.607422
28, 488.120667, 2.871094
29, -112.306100, 8.740234
32, 631.199705, 42.915039
34, 484.459255, 37.500000
45, -74.339319, 1.293945
47, -138.005800, 4.238281
52, 339.176937, 2.207031
53, 336.196826, 2.719727
58, 341.119600, 2.866211
65, 337.601504, 3.037109
67, 336.975700, 9.624023
68, 337.362300, 7.519531
70, 338.128085, 3.374023
71, 337.742388, 3.466797
73, 337.159111, 6.289062
74, 337.045756, 3.481445
75, 337.677151, 10.102539
78, 338.021083, 2.456055
80, 338.405661, 1.601562
81, 337.966651, 4.047852
85, 338.928300, -0.375977
86, 337.490032, 9.326172
87, 337.513894, 10.190430
88, 337.258808, 10.102539
94, 337.843771, 8.969727
96, 335.719800, 3.325195
97, 337.019693, 4.790039
99, -101.254767, 9999.000000
101, -107.980832, 9999.000000
102, 369.506600, 1.762695
103, -67.914511, -0.151367
104, 336.606117, 9.853516
105, 337.007255, 2.875977
109, 399.952700, 2.426758
110, 100.672808, 2.612305
114, inf, 2.563477
115, 98.083500, 3.798828
118, 137.333793, 1.923828
121, -105.692900, 5.419922
122, -111.181211, 5.498047
123, 172.538167, 3.544922
125, -112.981244, 2.177734
126, -109.248495, 0.966797
127, -108.577449, 3.125000
128, -105.346648, 6.459961
129, -108.908364, 6.376953
130, -112.617733, 6.982422
131, -109.490657, 4.165039
133, 308.486500, 3.100586
136, -110.284200, 7.446289
137, -102.481833, 7.290039
139, -110.925933, 14.272461
142, -108.840800, 9.277344
143, -96.696729, 5.004883
144, -108.931585, 12.104492
145, -87.284200, 15.273437
147, 236.072869, 1.601562
148, 38.445172, 4.985352
149, -106.701000, 5.805664
151, -120.072300, 6.621094
152, -79.431900, 10.654297
153, -100.379533, 13.354492
155, -108.984626, 3.339844
157, -110.814400, 6.606445
159, -58.498295, 5.336914
160, -109.620929, 5.927734
161, 176.630382, 0.263672
162, 173.630216, 0.502930
163, 344.091800, 5.629883
164, 155.730853, 51.123047
165, 160.275364, 5.185547
166, 160.173136, 5.112305
167, 159.461558, 6.093750
171, 192.141833, 2.734375
172, -107.533878, 4.677734
173, 8.703333, 3.471680
174, 186.460533, 2.485352
178, 281.222233, 2.202148
179, -110.359615, 3.657227
180, -112.737471, 4.628906
181, -121.095700, 2.719727
187, -105.454031, 3.720703
191, 346.450229, 2.128906
193, 667.411627, 10.723145
195, 352.549753, 3.032227
206, 348.201400, 1.831055
213, 335.468157, 1.616211
214, 165.532522, -0.078125
216, 341.507928, 2.802734
223, 219.291759, 2.343750
0, 62.208802, 1.914062
3, 335.504171, 1.904297
5, 333.658933, 1.547852
6, 335.432247, 1.865234
12, 335.345974, 2.817383
13, 335.522778, 1.538086
18, 337.202100, 1.831055
20, 335.729933, 2.861328
22, 344.718810, 1.918945
59, 336.144556, 6.127930
60, 356.199000, 1.674805
61, 337.904091, 3.344727
62, 338.195262, 2.539062
63, 433.717900, 1.440430
67, 338.697542, 2.543945
68, 335.948235, 2.441406
71, 337.947347, 0.629883
72, 337.170429, 2.089844
73, 337.612312, 7.529297
74, 336.335176, 5.244141
80, 337.248903, 2.973633
81, 337.334353, 5.317383
83, 337.778835, 7.495117
87, 336.975197, 4.804688
94, 337.259417, 2.817383
96, 336.988945, 7.377930
97, 336.916624, 1.791992
99, 337.178482, 1.728516
103, 337.713841, 2.265625
104, 337.743500, 1.420898
109, 336.225114, 1.987305
110, 338.533368, 2.031250
117, 335.773300, 1.386719
118, 453.336991, 1.865234
164, 345.865300, 2.246094
187, 349.134459, 4.580078
188, 349.766309, 2.231445
218, 414.217629, 1.635742
228, 225.795211, 2.778320
2, 335.865816, 0.849609
6, 336.167653, 1.640625
10, 342.180106, 1.943359
12, 334.534247, 1.943359
13, 341.541089, 1.645508
20, 384.159677, 1.757812
53, 368.310091, 1.738281
60, 335.050163, 1.918945
61, 336.105741, 1.904297
62, 342.173673, 2.490234
66, 337.271241, 2.412109
67, 336.721020, 5.605469
68, 336.233257, 4.448242
71, 337.371014, 2.280273
72, 336.992233, 1.933594
73, 337.453445, 1.162109
74, 336.217794, 3.789063
75, 336.697480, 8.022461
78, 361.906467, 1.166992
80, 337.175984, 1.235352
81, 337.146800, 6.611328
83, 337.718967, 3.354492
86, 338.030471, 1.918945
87, 337.132312, 5.322266
94, 337.027128, 2.031250
96, 337.553400, 5.371094
97, 337.007226, 4.042969
99, 367.522075, 1.743164
101, 337.227417, 2.846680
102, 338.746922, 4.145508
103, 336.958894, 6.044922
107, 336.095137, 1.752930
111, 375.896159, 1.406250
137, 345.519000, 1.801758
174, 347.318020, 1.401367
181, 349.206251, 3.076172
191, 348.522671, 1.958008
196, 351.458200, 0.937500
215, 333.618950, 3.481445
0, 393.899831, 1.684570
3, 344.817224, 1.899414
13, 335.615845, 3.896484
20, 335.017653, 0.810547
23, 335.017781, 3.603516
26, 332.997237, 2.285156
49, 335.362623, 2.246094
53, 336.138855, 2.548828
54, 335.349000, 0.766602
61, 336.711997, 2.578125
66, 338.311441, 1.752930
67, 336.491121, 8.178711
68, 336.055266, 2.514648
70, 338.133902, 2.382812
72, 337.853959, 2.187500
73, 338.063149, 9.458008
74, 336.785302, 10.283203
75, 337.464633, 6.596680
78, 366.813041, 2.177734
80, 337.607847, 3.979492
81, 336.639127, 3.701172
83, 337.193758, 9.594727
85, 337.651500, 5.078125
86, 338.215234, 7.636719
87, 337.062684, 5.429687
88, 336.734205, 8.457031
91, 337.699291, 2.529297
94, 337.349455, 3.037109
96, 370.370699, 3.002930
97, 337.889957, 3.613281
101, 337.716502, 2.880859
102, 340.495880, 4.218750
103, 336.904037, 12.333984
104, 338.698328, 2.568359
105, 335.958986, 2.861328
108, 335.749192, 1.420898
117, 334.582189, 0.991211
123, 344.712500, 0.615234
131, 339.743800, 1.293945
137, 347.134904, 1.459961
152, 330.242218, 1.459961
155, 484.429867, 2.304688
159, 330.154449, 3.847656
167, 593.417044, 3.339844
172, 531.155292, 2.373047
173, 329.183714, 3.823242
182, 357.494826, 0.839844
209, 347.949362, 3.002930
231, 343.167735, 0.664063
235, 340.612268, 3.149414
3, 336.629367, 0.844727
6, 336.422782, 1.743164
8, 342.802915, 2.006836
12, 334.480133, 1.933594
18, 336.789300, 4.082031
20, 337.471325, 3.168945
23, 334.697332, 3.593750
32, 344.819054, 1.596680
52, 336.015303, 1.953125
59, 335.916652, 0.883789
61, 336.162677, 3.466797
65, 337.920533, 3.256836
66, 337.804214, 4.174805
67, 336.573846, 6.767578
68, 336.426688, 5.087891
71, 338.755281, 1.630859
72, 337.550188, 5.551758
73, 337.744534, 5.454102
74, 336.838476, 3.061523
75, 337.083662, 10.014648
78, 338.377369, 2.319336
80, 337.342214, 13.681641
81, 337.040989, 4.091797
83, 337.825910, 4.067383
85, 380.590067, 4.331055
86, 338.182119, 5.776367
87, 337.277367, 0.766602
88, 336.810325, 8.090820
91, 339.300062, 1.308594
94, 339.167318, 1.523438
96, 337.168353, 8.637695
97, 337.793861, 1.889648
101, 337.161355, 5.683594
102, 337.643503, 5.434570
103, 337.423126, 4.750977
104, 337.439214, 0.952148
108, 336.015722, 2.573242
109, 336.860919, 1.997070
110, 336.788776, 1.503906
113, 337.576145, 1.879883
131, 340.698118, 1.328125
133, 346.628214, 0.595703
136, 349.143843, 2.255859
157, 345.096290, 3.007812
172, 327.613900, 2.998047
6, 335.460687, 0.795898
7, 450.450555, 1.870117
9, 364.478600, 1.962891
12, 334.564251, 1.909180
13, 335.671128, 2.753906
18, 336.000477, 1.738281
20, 372.826510, 2.060547
53, 345.183493, 0.976562
58, 338.316081, 2.758789
63, 337.815736, 4.448242
66, 337.356969, 4.121094
67, 336.077367, 6.284180
68, 338.037463, 2.075195
72, 337.226320, 7.407227
73, 336.926486, 4.086914
74, 336.683822, 7.436523
75, 337.196443, 1.806641
78, 337.699344, 2.817383
80, 337.825616, 2.397461
81, 337.598897, 3.339844
83, 397.765641, 1.469727
85, 337.580804, 1.962891
86, 337.725790, 10.737305
87, 337.063611, 6.401367
88, 336.900734, 7.558594
94, 337.395537, 2.666016
96, 337.032035, 9.697266
97, 337.418984, 3.930664
99, 2.497085, 2.231445
102, 337.836731, 3.334961
104, 336.860773, 1.782227
106, 338.797800, 1.225586
114, 336.335713, 1.215820
116, 395.886541, 1.035156
129, 365.890299, 2.172852
151, 345.327700, 2.460938
159, 378.218489, 5.820312
164, 344.375492, 1.752930
184, 366.359063, 1.655273
187, -85.751467, 3.745117
203, 342.221616, 1.289062
208, 334.875023, 2.363281
215, 342.989190, 2.475586
216, 374.182943, 3.237305
2, 342.811049, 2.138672
3, 335.561986, 5.322266
10, 522.714186, 2.431641
20, 336.613442, 1.157227
42, 83.725167, 1.450195
62, 336.401177, 3.002930
66, 337.565144, 3.466797
67, 336.424986, 3.198242
72, 336.829349, 3.500977
73, 336.930567, 3.334961
74, 336.450688, 4.067383
75, 338.251300, 0.166016
78, 337.893191, 2.885742
80, 338.203577, 1.645508
81, 337.974901, 5.014648
83, 336.976616, 7.255859
87, 356.358526, 1.875000
88, 337.332877, 2.792969
94, 338.696629, 0.913086
96, 337.158569, 4.414063
97, 337.361711, 4.306641
101, 336.957560, 1.655273
102, 336.988761, 6.044922
109, 343.884004, 1.313477
110, 336.762979, 2.382812
116, 341.110400, 2.490234
118, 447.807568, 2.060547
124, 334.496048, 0.795898
130, 346.555160, 2.456055
165, 345.422231, 2.758789
170, 33.057134, 2.773438
171, 345.711716, 1.821289
178, 170.980797, 3.427734
187, 346.784291, 2.187500
215, 377.243042, 1.879883
6, 336.169476, 1.806641
8, 336.693043, 1.533203
12, 342.688800, 1.367188
13, 334.688633, 2.216797
20, 336.009684, 5.185547
22, 338.670420, 2.119141
32, 373.012875, 2.910156
50, 336.061677, 0.727539
52, 335.720382, 1.367188
54, 336.358189, 1.508789
59, 340.137706, 2.094727
60, 336.660102, 3.339844
61, 353.783560, 2.729492
62, 337.508284, 2.001953
63, 386.214187, 2.075195
67, 336.526283, 2.592773
71, 338.437863, 2.094727
72, 336.923024, 4.980469
73, 336.182409, 4.252930
74, 341.777741, 2.075195
75, 336.885004, 8.125000
78, 337.278239, 2.924805
80, 336.997955, 6.411133
81, 337.806699, 3.427734
85, 339.049367, 2.348633
86, 338.223132, 6.821289
87, 337.276033, 9.174805
88, 338.904800, 2.397461
96, 336.495396, 5.581055
97, 337.633982, 4.311523
101, 337.256442, 2.001953
102, 336.158392, 4.125977
103, 337.064692, 11.635742
104, 340.476904, 0.161133
113, 336.857314, 2.109375
124, 178.917306, 0.737305
151, 349.778367, 1.928711
155, 576.480751, 1.884766
174, 329.501113, 2.050781
181, 377.159139, 0.810547
194, 345.420467, 2.109375
208, 354.786665, 1.840820
240, 340.891233, 1.284180
6, 336.139428, 1.865234
8, 335.699081, 1.523437
10, 339.503507, 3.789063
18, -47.348900, 6.889648
19, 465.752324, 1.948242
23, 334.990717, 6.582031
29, 371.974426, 2.172852
59, 338.453928, 1.547852
61, 336.206511, 2.255859
63, 340.225700, 4.311523
65, 336.317245, 3.701172
66, 345.415700, 0.590820
67, 336.952395, 5.053711
68, 335.868283, 6.889648
70, 337.898986, 4.584961
72, 338.690191, 2.128906
73, 336.156400, 1.987305
74, 337.040867, 4.521484
75, 337.034685, 6.284180
80, 337.246252, 8.090820
81, 336.613111, 9.931641
86, 337.974615, 4.282227
87, 336.965648, 8.686523
88, 336.964437, 5.332031
96, 336.857267, 10.722656
97, 341.383767, 1.982422
102, 340.244553, 2.343750
103, 336.985907, 4.882812
107, 344.896218, 1.962891
108, 337.733035, 1.528320
116, 335.350267, 1.596680
120, 341.484527, 1.040039
148, 347.371818, 1.118164
164, 347.692415, 1.323242
170, 348.135902, 2.114258
173, 328.197556, 1.835938
188, 345.735752, 1.850586
198, 376.911433, 2.016602
213, 342.710343, 2.778320
0, 338.929621, 1.474609
2, 340.212227, 0.644531
8, 338.547167, 0.913086
12, 347.716800, 1.694336
18, 336.478657, 2.617188
23, 334.153778, 4.208984
24, 441.955451, 1.450195
47, 339.251497, 3.383789
50, 335.072028, 1.855469
51, 345.680200, 0.634766
62, 336.150300, 2.167969
66, 336.238882, 6.635742
68, 403.588586, 1.914062
70, 338.009462, 1.699219
71, 339.249535, 1.596680
72, 336.814026, 4.062500
73, 337.388168, 7.778320
74, 336.943755, 9.760742
75, 337.666352, 9.790039
78, 337.580985, 1.977539
81, -92.408200, 7.685547
83, 337.788700, 3.696289
86, 336.910420, 7.963867
87, 339.272956, 1.484375
88, 337.064300, 2.607422
94, 337.766343, 7.304687
96, 336.351612, 7.778320
99, 337.803900, 1.425781
101, 337.187870, 4.052734
102, 337.242029, 6.552734
103, 337.714549, 2.446289
104, 364.532167, 1.401367
105, 338.856059, 1.347656
108, 335.859587, 3.540039
109, 337.017144, 0.913086
110, 335.061420, 3.408203
115, 345.492960, 1.718750
118, 449.658378, 1.694336
119, 335.948718, 2.167969
120, 357.524232, 0.927734
124, 344.590019, 2.055664
142, 624.537624, 2.075195
159, 346.539300, 5.444336
162, 347.440449, 1.933594
163, 349.527908, 2.280273
171, 345.205132, 1.777344
172, 328.575329, 1.923828
195, 341.727884, 1.899414
219, 335.401218, 2.885742
6, 336.615571, 2.187500
10, 332.406264, 2.441406
13, 336.114392, 3.964844
17, 351.007646, 2.148437
18, 335.482891, 2.114258
27, 336.207853, 1.909180
59, 397.912419, 1.914062
66, 336.410369, 6.987305
67, 337.991710, 4.516602
68, 336.250427, 3.662109
71, 338.845700, 3.334961
72, 339.366121, 5.908203
73, 405.111208, 2.114258
74, 338.084015, 5.170898
75, 336.174588, 4.252930
78, 338.494133, 1.640625
80, 337.389436, 0.751953
81, 336.700967, 4.550781
83, 359.780783, 1.982422
85, 377.941252, 1.865234
86, 337.980545, 2.397461
87, 337.354632, 4.375000
88, 336.989016, 5.214844
91, 336.430532, 2.416992
94, 338.289462, 4.277344
97, 337.305664, 14.438477
99, 342.562940, 2.314453
101, 337.310619, 2.636719
102, 336.696522, 8.378906
103, 337.503827, 3.281250
104, 336.531731, 4.501953
121, 345.027100, 0.556641
145, 348.035110, 1.635742
164, 346.650061, 2.211914
167, 349.359497, 1.816406
173, 328.587351, 2.041016
181, 346.536300, 1.230469
206, 341.994733, 1.479492
224, 345.791861, 4.458008
228, 346.071009, 1.689453
231, 343.355800, 1.645508
2, 335.026611, 1.191406
6, 336.156029, 1.811523
13, 343.537339, 1.000977
20, 335.290461, 4.140625
23, 336.122751, 2.612305
54, 335.525364, 1.289062
58, 336.238924, 0.595703
61, 336.020495, 1.865234
66, 336.692478, 2.832031
67, 335.302793, 1.376953
68, 336.524433, 5.595703
71, 337.642761, 1.577148
73, 337.247219, 3.417969
74, 336.885852, 1.904297
75, 337.509661, 3.286133
78, 338.699584, 5.205078
80, 336.841480, 8.750000
83, 337.983800, 3.256836
86, 371.046096, 2.929688
87, 337.389765, 14.042969
88, 337.288116, 4.033203
94, 338.448850, 4.741211
96, 336.804244, 6.889648
97, 336.973883, 2.338867
99, 337.030419, 3.867188
102, 359.874321, 2.871094
103, 339.605743, 1.860352
104, 348.030709, 4.746094
106, 344.956569, 2.500000
107, 336.567803, 1.899414
108, 338.058262, 1.723633
109, 336.538854, 1.723633
115, 334.680591, 2.402344
128, 350.251587, 2.114258
131, 343.716300, 0.688477
137, 345.927056, 0.810547
165, 321.493000, 0.541992
197, 429.389333, 1.445312
198, 346.104355, 2.319336
206, 340.019074, 2.607422
228, 638.327926, 1.669922
6, 336.553878, 5.419922
8, 336.628500, 1.206055
13, 347.501800, 2.753906
18, 337.154100, 1.816406
20, 336.848803, 1.181641
29, 73.393900, 2.880859
52, 369.196486, 1.601562
59, 353.932415, 0.927734
60, 336.877588, 1.240234
61, 335.835633, 2.094727
62, 337.712739, 1.962891
65, 336.602869, 3.305664
66, 339.096473, 1.191406
67, 364.692488, 5.634766
72, 338.568076, 0.966797
73, 345.266611, 4.531250
74, 336.314860, 2.783203
75, 338.511990, 1.557617
80, 337.308176, 10.000000
81, 336.977954, 3.759766
83, 337.565232, 4.707031
86, 338.398216, 1.748047
87, 337.101766, 11.235352
88, 338.570127, 3.232422
91, 338.855949, 4.409180
94, 338.211287, 1.806641
96, 370.397440, 1.831055
97, 337.672814, 5.463867
99, 338.227900, 2.041016
102, 337.436055, 3.959961
103, 337.208452, 3.774414
116, 340.873600, 2.026367
118, 481.176000, 1.479492
143, 346.180372, 1.528320
151, 348.290943, 1.542969
166, 329.118500, 1.318359
172, 347.099552, 1.040039
174, 348.660081, 1.640625
228, 342.696166, 2.631836
6, 336.428272, 4.321289
8, 334.982214, 0.688477
12, 367.369527, 1.264648
20, 337.094488, 3.178711
23, 335.002400, 2.700195
60, 336.852262, 3.989258
62, 338.291199, 3.085938
66, 339.254033, 1.455078
67, 336.747320, 5.629883
72, 336.279923, 1.616211
73, 337.309466, 1.718750
74, 337.031267, 7.436523
75, 337.191059, 7.275391
78, 339.968058, 0.625000
80, 337.615315, 3.759766
81, 336.450371, 2.426758
83, 338.997209, 2.412109
85, 337.540300, 4.716797
86, 338.315896, 2.646484
87, 337.489811, 3.017578
88, 337.391937, 7.548828
91, 340.677900, 0.468750
94, 338.469860, 4.555664
96, 336.598339, 9.252930
101, 337.806515, 1.572266
102, 339.811113, 3.730469
103, 336.469643, 1.855469
104, 345.928939, 3.906250
109, 337.193690, 4.067383
111, 337.269400, 1.054687
114, 336.377019, 2.675781
115, 336.765786, 1.562500
116, 336.217600, 0.151367
117, 337.523888, 1.889648
136, 371.256255, 2.285156
152, 347.026282, 2.299805
161, 362.693912, 1.113281
169, 349.283900, 0.952148
181, 347.107429, 1.953125
235, 464.827253, 2.075195
3, 344.357551, 2.412109
6, 380.812258, 2.592773
9, 331.331000, 0.986328
18, 344.948386, 0.834961
26, -49.129497, 1.894531
49, 338.314557, 2.275391
52, 335.518903, 1.684570
58, 337.075451, 2.871094
59, 335.902234, 2.915039
66, 337.052734, 1.157227
67, 338.663563, 3.315430
68, 336.836826, 6.313477
70, 338.556376, 3.662109
72, 336.333909, 4.277344
73, 337.466173, 2.143555
74, 336.674584, 7.675781
75, 336.416067, 6.279297
81, 336.835718, 3.554688
83, 337.483443, 5.854492
85, 337.585697, 3.686523
86, 338.888012, 3.789062
87, 337.474115, 8.061523
88, 337.140292, 13.662109
94, 338.455676, 2.338867
96, 336.549727, 7.739258
97, 337.189100, 0.698242
102, 336.714658, 2.973633
103, 336.883267, 0.800781
104, 336.599214, 1.035156
114, 337.411243, 1.250000
115, 335.706167, 2.529297
117, 340.200827, 2.421875
153, 346.887627, 1.992188
157, 347.195600, 0.795898
173, 329.169429, 4.165039
176, 348.139613, 1.674805
178, -88.531841, 1.977539
179, 348.336579, 1.625977
184, 352.563773, 2.006836
187, 346.318219, 4.160156
193, 346.118235, 1.909180
207, 333.508700, 1.694336
224, 349.121437, 1.738281
3, 376.856680, 2.524414
5, 333.139928, 5.488281
8, 335.431967, 1.616211
17, 335.191067, 2.070312
18, 336.544576, 1.606445
20, 336.635845, 0.673828
32, 342.107476, 1.191406
41, 356.007394, 2.353516
53, 335.203286, 1.953125
61, 337.622300, 1.660156
62, 335.697960, 2.509766
65, 338.078546, 2.441406
67, 336.992691, 10.917969
68, 336.238671, 10.156250
71, 337.544505, 1.791992
73, 336.256319, 2.993164
74, 336.686200, 3.544922
75, 337.505948, 3.442383
78, 337.758774, 5.605469
80, 338.343700, 3.959961
81, 337.117332, 5.014648
86, 344.447097, 1.879883
88, 337.155484, 5.400391
91, 339.756335, 1.660156
94, 336.990548, 4.379883
96, 338.613514, 5.429688
97, 336.865086, 3.618164
101, 337.992863, 3.300781
102, 336.717659, 1.577148
103, 336.932067, 1.621094
109, 336.474454, 1.494141
113, 341.285978, 2.202148
116, 335.451348, 2.290039
122, 343.351571, 1.689453
123, 335.246189, 2.392578
124, 335.138055, 1.079102
133, 344.411833, 1.284180
165, 329.612247, 2.373047
166, 381.514912, 1.596680
170, 347.228952, 1.831055
172, 329.774977, 1.679687
184, 347.536593, 2.377930
3, 336.606973, 2.197266
6, 336.310485, 4.873047
12, 344.242887, 3.623047
20, 336.613897, 1.953125
23, 334.578280, 2.797852
45, 337.688370, 1.669922
49, 344.248973, 2.705078
53, 336.360667, 2.182617
55, 335.000463, 2.280273
59, 349.843436, 1.748047
61, 337.744205, 2.514648
62, 336.787691, 3.554687
66, 338.149061, 3.627930
67, 336.394229, 2.211914
71, 339.777256, 0.693359
72, 336.909324, 3.920898
73, 338.121005, 1.259766
74, 336.491456, 8.906250
75, 338.030430, 2.353516
78, 339.354930, 0.639648
81, 337.837707, 4.316406
83, 337.480132, 3.081055
85, 339.642205, 1.625977
86, 338.543387, 3.349609
87, 337.686189, 3.808594
88, 336.731655, 5.473633
94, 337.391082, 2.416992
96, 336.092961, 2.636719
97, 339.442752, 1.567383
101, 337.545628, 2.270508
103, 337.917681, 3.383789
104, 336.834526, 2.192383
114, 335.007792, 1.787109
127, 350.376610, 2.001953
163, 344.071315, 2.387695
173, 328.835920, 2.651367
181, 346.929517, 1.782227
205, 343.595853, 1.508789
213, 336.575851, 2.290039
3, 336.567700, 4.770508
12, -122.596533, 3.588867
13, 358.637333, 2.690430
15, 346.005033, 3.217773
18, 335.792049, 1.728516
20, 337.205580, 0.722656
49, 340.581700, 0.922852
58, 336.391232, 2.373047
59, 334.789000, 0.961914
60, 335.552600, 1.860352
65, 336.308961, 4.155273
66, 335.857557, 2.055664
67, 336.540700, 3.593750
68, 337.711690, 2.456055
72, 337.436900, 3.261719
73, 337.809517, 2.353516
74, 337.546155, 6.118164
75, 337.552550, 4.760742
78, 338.005477, 2.456055
80, 337.420965, 6.093750
81, 336.825133, 6.191406
83, 337.468727, 7.592773
85, 338.608871, 0.454102
86, 339.157400, 0.898438
87, 337.256662, 9.873047
88, 337.095411, 18.408203
94, 337.410884, 3.374023
96, 336.521626, 5.190430
97, 337.307100, 1.904297
101, 337.123492, 5.644531
102, 361.744284, 0.673828
103, 372.942353, 1.782227
104, 336.542071, 2.250977
108, 337.667646, 1.264648
109, 336.682795, 4.047852
116, 335.471830, 4.624023
136, 345.832767, 1.738281
139, 87.278169, 2.138672
148, 349.571176, 1.684570
159, 354.553460, 3.310547
167, 345.786718, 2.011719
178, 348.005304, 2.910156
180, 346.878979, 1.850586
194, 351.378283, 1.000977
215, 335.585053, 1.577148
235, 340.366969, 3.193359
3, 335.788700, 1.640625
6, 348.050600, 4.394531
10, 354.228082, 2.587891
13, 335.557731, 0.883789
18, 335.578448, 0.771484
20, 337.152183, 4.682617
23, 340.654093, 6.069336
27, 335.566800, 2.246094
51, 351.196200, 2.202148
54, 349.098927, 1.894531
58, 335.992600, 1.586914
59, 539.687182, 1.645508
60, 336.715636, 1.889648
62, 336.322744, 5.024414
65, 338.125407, 4.467773
66, 337.155793, 2.827148
67, 349.928882, 5.678711
68, 368.061415, 2.114258
70, 338.128290, 1.362305
71, 336.186064, 1.040039
72, 342.382022, 2.568359
73, 336.461659, 2.568359
74, 337.170383, 7.231445
75, 337.304121, 9.282227
80, 336.612167, 9.711914
81, 336.933400, 1.831055
83, 370.201685, 1.269531
85, 339.611398, 3.588867
86, 338.137470, 9.501953
87, 337.090055, 8.442383
88, 338.427507, 6.157227
94, 337.290549, 12.744141
96, 370.339229, 4.394531
97, 337.398340, 4.028320
101, 337.250991, 1.059570
102, 336.482246, 3.613281
105, 374.225176, 2.397461
107, 336.935503, 1.367187
108, -inf, 3.500977
109, 335.447700, 2.714844
120, 359.506086, 1.000977
168, 472.808051, 1.772461
203, 145.203871, 0.917969
207, 342.203700, 1.298828
215, 334.996248, 1.777344
216, 344.843825, 2.509766
235, 338.798778, 2.114258
6, 342.350790, 0.708008
13, 364.132100, 1.860352
18, 335.570844, 2.397461
20, 336.735778, 3.906250
51, 336.653669, 2.758789
52, 343.535823, 2.324219
55, 335.298877, 2.109375
60, 336.279000, 4.809570
62, 337.959072, 1.235352
65, 336.717984, 6.850586
66, 337.028155, 2.045898
67, 339.157973, 0.551758
68, 338.294728, 3.735352
71, 338.451741, 3.251953
72, 336.491704, 5.112305
73, 337.092131, 3.930664
74, 335.862526, 6.645508
75, 337.936317, 5.971680
80, 337.608663, 4.902344
81, 337.482911, 4.848633
83, 336.951633, 6.103516
86, 400.368093, 4.663086
87, 385.318746, 2.363281
88, 336.303317, 2.504883
91, 338.794627, 1.796875
94, 336.964803, 3.769531
96, 336.906883, 2.812500
97, 337.006325, 4.130859
101, 337.429900, 3.452148
102, 336.050600, 2.495117
103, 338.327166, 4.194336
104, 336.567481, 3.076172
105, 388.496033, 1.152344
106, 336.194371, 2.724609
115, 343.320676, 1.679688
124, 335.406217, 1.762695
129, 347.301451, 2.031250
142, 345.348859, 1.650391
143, 345.077459, 1.748047
173, 346.929515, 1.943359
235, 341.347567, 4.013672
2, 341.593021, 3.896484
3, 335.435911, 3.588867
10, 332.847173, 2.519531
17, 333.225855, 1.411133
18, 337.773635, 0.903320
20, 336.035680, 5.263672
53, 335.284714, 2.265625
54, 337.496273, 2.919922
62, 335.940860, 4.487305
65, 337.079700, 7.954102
66, 337.049945, 2.084961
67, 539.902336, 3.017578
71, 337.608959, 3.618164
72, 338.378415, 5.166016
73, 337.669426, 2.861328
74, 336.499644, 4.687500
75, 337.147392, 6.386719
78, 340.043997, 2.753906
80, 337.363513, 6.508789
81, 336.992313, 1.918945
83, 337.765148, 7.993164
86, 337.775439, 6.342773
87, 337.406856, 6.733398
88, 337.011556, 2.675781
91, 373.922268, 2.031250
94, 337.173246, 2.602539
96, 337.161955, 13.354492
97, 337.766956, 8.339844
101, 337.073493, 5.429688
102, 335.987903, 4.609375
104, 336.975605, 2.656250
108, 341.728045, 1.572266
109, 338.538414, 1.660156
111, 563.988315, 1.362305
113, 335.890457, 1.064453
118, 479.598974, 1.660156
129, 343.446904, 1.918945
151, 344.222193, 1.826172
160, 359.100500, 1.293945
164, 346.256891, 1.865234
172, 328.620742, 2.148437
185, 346.574857, 4.672852
186, 347.334362, 0.576172
205, -76.766854, 2.290039
206, 346.457849, 1.562500
210, 214.091382, 1.245117
6, 336.641193, 1.816406
10, 345.359900, 2.182617
45, 358.833752, 1.176758
55, 335.563419, 1.035156
58, 365.968271, 1.577148
60, 336.617824, 1.240234
63, 339.657156, 2.612305
66, 336.275462, 3.872070
68, 337.124762, 4.926758
70, 339.263661, 1.074219
71, 339.009999, 3.652344
72, 337.742456, 6.884766
73, 337.047334, 5.595703
74, 387.424586, 2.270508
75, 338.237279, 3.940430
78, 339.520628, 2.753906
80, 337.155572, 7.065430
81, 337.923243, 7.866211
83, 337.484328, 11.420898
85, 339.004300, 2.421875
86, 337.534791, 7.138672
87, 337.464744, 5.151367
88, 336.935439, 13.486328
91, 339.559718, 1.586914
94, 337.647135, 5.932617
96, 337.158052, 7.011719
97, 338.357100, 4.770508
99, 340.900575, 2.143555
101, 337.422961, 4.541016
102, 336.286944, 6.289063
103, 337.066916, 3.608398
104, 336.742149, 6.572266
107, 337.376924, 2.910156
109, 338.952470, 1.718750
117, 338.777586, 2.045898
121, 336.001218, 1.992188
125, 136.179479, 1.313477
137, 345.718559, 2.685547
155, 347.269200, 1.582031
166, 347.350206, 3.813477
185, 330.325825, 1.958008
